"","N","LEN","PHI","delta","Pcap","Pstay","delta_lower","delta_med","delta_upper","R_hat_delta","MCMCiter","Burn_in","N_thin","N_sample"
"233",1000,500,0.4,47.3290451453067,0.367,0.897,34.3414,37.90415,41.7397,1.0023583879825,15000,5000,20,500
"234",1000,500,0.4,173.464175441768,0.276,0.646,87.6545,98.85755,111.182,0.999737918447735,15000,5000,20,500
"235",1000,500,0.4,12.459143102169,0.363,0.982,10.901,12.1453,13.3672,1.00013967544911,15000,5000,20,500
"236",1000,500,0.4,100.669252581429,0.303,0.794,67.7387,75.90685,84.4146,1.0003419081161,15000,5000,20,500
"237",1000,500,0.4,228.439353411086,0.226,0.569,107.589,122.6735,139.479,1.00003593269616,15000,5000,20,500
"238",1000,500,0.4,155.518187694252,0.292,0.694,82.1967,91.90875,102.811,0.99998715162124,15000,5000,20,500
"239",1000,500,0.4,172.29601258412,0.267,0.673,86.1781,96.9297,109.585,1.00044283356922,15000,5000,20,500
"240",1000,500,0.4,29.2244522529654,0.364,0.945,24.1922,27.021,29.734,1.0001813876196,15000,5000,20,500
"241",1000,500,0.4,151.484401607886,0.281,0.714,83.3233,93.14105,104.589,1.00055556949616,15000,5000,20,500
"242",1000,500,0.4,143.252195012756,0.306,0.737,82.2874,93.5767,103.432,1.00023211506778,15000,5000,20,500
"243",1000,500,0.4,257.30020362651,0.234,0.569,99.8469,115.14,131.176,1.0009504227879,15000,5000,20,500
"244",1000,500,0.4,107.987652360462,0.326,0.789,75.1921,84.19825,93.4964,1.00092649497918,15000,5000,20,500
"245",1000,500,0.4,226.765473224223,0.238,0.598,108.59,123.259,139.005,1.00192941810596,15000,5000,20,500
"246",1000,500,0.4,44.1461277659982,0.361,0.897,35.1579,39.42905,43.345,1.0007276687319,15000,5000,20,500
"247",1000,500,0.4,49.8800293472596,0.344,0.912,40.3255,44.5258,50.0124,0.999592161361688,15000,5000,20,500
"248",1000,500,0.4,210.037772532087,0.249,0.61,96.0667,111.244,124.584,1.00358505925039,15000,5000,20,500
"249",1000,500,0.4,261.919991401955,0.235,0.546,102.463,116.973,132.019,1.00031718693742,15000,5000,20,500
"250",1000,500,0.4,187.297332291491,0.262,0.649,104.59,118.429,133.9,1.00226262646768,15000,5000,20,500
"251",1000,500,0.4,152.225953526795,0.282,0.698,86.8836,98.04995,109.379,1.00053761135934,15000,5000,20,500
"252",1000,500,0.4,91.0352616710588,0.337,0.819,69.5479,77.32335,86.1194,1.00030221947788,15000,5000,20,500
"253",1000,500,0.4,219.120791724417,0.223,0.624,91.7793,105.102,119.054,1.00077583352596,15000,5000,20,500
"254",1000,500,0.4,284.832033342682,0.197,0.539,107.47,122.6735,141.026,1.00340679845206,15000,5000,20,500
"255",1000,500,0.4,35.9593442943878,0.361,0.928,29.3409,32.0994,35.8414,1.00265495673197,15000,5000,20,500
"256",1000,500,0.4,117.543221001979,0.28,0.757,72.9411,83.15265,92.9565,1.00020581464672,15000,5000,20,500
"257",1000,500,0.4,54.6729409461841,0.368,0.891,45.8458,50.28715,56.2815,1.00089401216974,15000,5000,20,500
"258",1000,500,0.4,40.1126568671316,0.352,0.917,31.9764,35.95,39.5148,1.00174236135054,15000,5000,20,500
"259",1000,500,0.4,52.0832733530551,0.355,0.899,44.3017,49.5581,54.1575,1.00171897584364,15000,5000,20,500
"260",1000,500,0.4,88.7930949125439,0.318,0.831,53.8458,60.37335,67.4854,1.00161489595546,15000,5000,20,500
"261",1000,500,0.4,224.831657744944,0.227,0.607,109.462,124.239,140.994,0.999302387157806,15000,5000,20,500
"262",1000,500,0.4,114.969465381,0.283,0.758,76.6859,86.3931,97.0762,0.999838160336323,15000,5000,20,500
"263",1000,500,0.4,28.4839648008347,0.356,0.935,23.8198,26.61195,29.2743,1.00278968022626,15000,5000,20,500
"264",1000,500,0.4,50.4899763059802,0.372,0.912,39.125,42.99875,47.6514,0.999849132306698,15000,5000,20,500
"265",1000,500,0.4,176.224431516603,0.257,0.645,86.9144,98.7966,111.115,1.00068805415055,15000,5000,20,500
"266",1000,500,0.4,203.342997417785,0.245,0.615,102.567,115.9155,132.359,1.00264786245823,15000,5000,20,500
"267",1000,500,0.4,218.022656871472,0.262,0.619,101.115,114.1765,128.517,1.00197648393108,15000,5000,20,500
"268",1000,500,0.4,93.7050063349307,0.326,0.828,65.8053,73.7262,81.1547,1.00093591057061,15000,5000,20,500
"269",1000,500,0.4,270.438551781699,0.228,0.555,107.921,123.178,139.825,1.00024717085545,15000,5000,20,500
"270",1000,500,0.4,85.7471455424093,0.344,0.853,59.8394,66.55315,73.54,0.999570534719485,15000,5000,20,500
"271",1000,500,0.4,88.2733516721055,0.317,0.84,62.1847,69.86925,77.3278,1.00016250271828,15000,5000,20,500
"272",1000,500,0.4,203.535656586755,0.251,0.618,97.1646,110.391,125.151,1.00125632134487,15000,5000,20,500
"273",1000,500,0.4,265.292426743545,0.22,0.55,103.634,118.859,135.258,1.00075547174107,15000,5000,20,500
"274",1000,500,0.4,171.305663888343,0.259,0.662,92.8704,104.6315,119.043,0.999929512493011,15000,5000,20,500
"275",1000,500,0.4,235.173947752919,0.232,0.586,112.107,126.677,144.469,0.999983497508254,15000,5000,20,500
"276",1000,500,0.4,145.969606046565,0.268,0.721,91.112,102.4665,114.804,1.00226998204669,15000,5000,20,500
"277",1000,500,0.4,228.905449146405,0.256,0.588,97.9212,111.288,124.653,1.00208018031272,15000,5000,20,500
"278",1000,500,0.4,221.415319782682,0.232,0.591,99.0485,111.4675,127.377,1.00153404816695,15000,5000,20,500
"279",1000,500,0.4,227.89415655192,0.241,0.589,97.7093,110.244,126.414,1.00856904567291,15000,5000,20,500
"280",1000,500,0.4,189.122105117422,0.26,0.654,81.9031,92.3831,103.544,1.00126128677994,15000,5000,20,500
"281",1000,500,0.4,275.020192619413,0.242,0.555,115.46,131.403,147.724,1.00083123460646,15000,5000,20,500
"282",1000,500,0.4,92.386132942047,0.333,0.824,66.3178,74.06135,81.973,1.00347155928104,15000,5000,20,500
"283",1000,500,0.4,55.440588472411,0.356,0.911,40.8597,45.46725,50.1953,1.00411463290954,15000,5000,20,500
"284",1000,500,0.4,104.488658164628,0.33,0.792,72.7307,82.07935,90.6977,1.00392549098987,15000,5000,20,500
"285",1000,500,0.4,201.414324126672,0.252,0.626,91.0607,102.86,115.481,0.999595055357454,15000,5000,20,500
"286",1000,500,0.4,71.2373459525406,0.345,0.875,51.1441,57.07235,62.9333,1.00345105695096,15000,5000,20,500
"287",1000,500,0.4,243.627656009048,0.255,0.597,98.5619,111.6435,125.71,1.00076238856437,15000,5000,20,500
"288",1000,500,0.4,12.1884127054363,0.397,0.981,10.844,11.83655,13.0918,1.00072736546305,15000,5000,20,500
"289",1000,500,0.4,48.2182449195534,0.349,0.894,40.4723,45.298,50.2535,0.999610733172916,15000,5000,20,500
"290",1000,500,0.4,274.66623719316,0.194,0.543,104.276,119.3175,137.506,1.00024662838153,15000,5000,20,500
"291",1000,500,0.4,79.4194566411898,0.328,0.839,56.0508,62.84865,69.362,1.00225907822051,15000,5000,20,500
"292",1000,500,0.4,69.8268858785741,0.335,0.848,55.2691,61.5575,68.3941,1.00123213615932,15000,5000,20,500
"293",1000,500,0.4,261.629573400132,0.221,0.507,109.968,127.536,144.637,1.00226573944959,15000,5000,20,500
"294",1000,500,0.4,81.1000118078664,0.307,0.833,55.5728,62.5411,69.6813,1.00082662706952,15000,5000,20,500
"295",1000,500,0.4,94.1624660138041,0.352,0.818,66.2051,73.54885,81.5231,1.00136289074509,15000,5000,20,500
"296",1000,500,0.4,109.67476204969,0.308,0.786,72.4169,81.1527,90.4303,1.00261747366265,15000,5000,20,500
"297",1000,500,0.4,237.739333822392,0.208,0.582,101.773,118.1045,135.409,1.00101925673959,15000,5000,20,500
"298",1000,500,0.4,76.8906184798107,0.351,0.838,59.846,66.54175,73.6448,0.999765284534938,15000,5000,20,500
"299",1000,500,0.4,41.7095290101133,0.356,0.917,30.4211,33.6879,37.382,1.00183469893425,15000,5000,20,500
"300",1000,500,0.4,148.641195651144,0.283,0.7,82.6257,93.4411,105.086,1.00248086984209,15000,5000,20,500
"301",100,1000,0.4,285.508853460196,0.3,0.74,132.962,191.3275,271.789,1.00154951227328,15000,5000,20,500
"302",100,1000,0.4,254.385682716966,0.35,0.76,179.585,258.7725,351.169,1.00317017249945,15000,5000,20,500
"303",100,1000,0.4,158.73283381341,0.22,0.86,63.7684,98.85145,149.936,0.999890254769434,15000,5000,20,500
"304",100,1000,0.4,53.3663211762905,0.41,0.94,36.9761,50.0932,67.8707,1.00429612661949,15000,5000,20,500
"305",100,1000,0.4,107.34726205701,0.39,0.89,52.8551,73.1924,97.1308,1.00144401539042,15000,5000,20,500
"306",100,1000,0.4,270.323654324748,0.36,0.77,133.812,190.074,258.924,1.00247153627293,15000,5000,20,500
"307",100,1000,0.4,55.9167898562737,0.38,0.96,41.9115,58.64025,79.7892,1.00091832775563,15000,5000,20,500
"308",100,1000,0.4,13.2949897623621,0.36,0.99,5.50928,7.88873,10.6654,1.00032983356985,15000,5000,20,500
"309",100,1000,0.4,62.6474043144844,0.33,0.94,42.0915,60.38635,84.8069,1.0056231057345,15000,5000,20,500
"310",100,1000,0.4,199.158643467817,0.29,0.77,107.47,158.9195,222.346,1.00060098334524,15000,5000,20,500
"311",100,1000,0.4,219.409341963474,0.34,0.8,103.858,147.366,203.276,1.00055607852879,15000,5000,20,500
"312",100,1000,0.4,264.608055495191,0.26,0.74,124.304,184.1065,268.541,1.00127207741376,15000,5000,20,500
"313",100,1000,0.4,16.8375848955475,0.42,0.97,8.93077,11.9538,16.2064,1.00109722859653,15000,5000,20,500
"314",100,1000,0.4,51.3903130427934,0.27,0.91,41.584,62.77505,89.0189,1.00119710647354,15000,5000,20,500
"315",100,1000,0.4,270.446844967082,0.33,0.74,141.647,205.6335,278.646,1.00233592593205,15000,5000,20,500
"316",100,1000,0.4,154.016858416144,0.43,0.87,85.466,117.563,155.897,1.00001773448714,15000,5000,20,500
"317",100,1000,0.4,202.59848727379,0.32,0.7,86.4384,126.644,174.29,1.002185520828,15000,5000,20,500
"318",100,1000,0.4,77.8027829853818,0.41,0.94,50.04,68.6555,92.1366,1.00121387704609,15000,5000,20,500
"319",100,1000,0.4,64.9808561382815,0.36,0.94,47.3866,65.9935,92.8506,1.00131300819518,15000,5000,20,500
"320",100,1000,0.4,144.293408542871,0.42,0.85,67.082,95.40445,125.818,0.999655247173302,15000,5000,20,500
"321",100,1000,0.4,270.382000338286,0.36,0.72,131.996,188.4185,254.064,1.00018056432739,15000,5000,20,500
"322",100,1000,0.4,118.432005185168,0.34,0.88,73.1568,104.5575,144.339,1.00028431667457,15000,5000,20,500
"323",100,1000,0.4,276.406022491865,0.25,0.7,140.336,225.257,326.538,1.0013878702734,15000,5000,20,500
"324",100,1000,0.4,104.855246411171,0.27,0.86,74.2468,110.6385,157.52,1.00101722416829,15000,5000,20,500
"325",100,1000,0.4,221.032376221847,0.35,0.77,144.298,201.9365,279.763,1.00048061412385,15000,5000,20,500
"326",100,1000,0.4,144.518786172848,0.43,0.85,80.3692,111.026,148.006,1.00157064817548,15000,5000,20,500
"327",100,1000,0.4,178.368057550397,0.34,0.88,103.216,146.9025,204.096,1.000799629634,15000,5000,20,500
"328",100,1000,0.4,24.2694226675667,0.41,0.97,16.7845,22.79615,30.728,0.999704467643211,15000,5000,20,500
"329",100,1000,0.4,47.8163341339678,0.39,0.95,33.5716,46.56115,63.3265,1.0012172963178,15000,5000,20,500
"330",100,1000,0.4,29.428762961179,0.36,0.97,17.4246,25.22845,33.9385,0.99935108054501,15000,5000,20,500
"331",100,1000,0.4,170.625910798553,0.37,0.83,97.9781,133.874,186.208,1.00055928775729,15000,5000,20,500
"332",100,1000,0.4,81.016900956165,0.38,0.91,57.9313,81.0677,110.341,1.00391061913288,15000,5000,20,500
"333",100,1000,0.4,169.356743446551,0.34,0.86,107.242,151.81,210.851,1.00163721137335,15000,5000,20,500
"334",100,1000,0.4,37.76276958175,0.37,0.97,15.6514,21.947,29.4938,1.00134094090992,15000,5000,20,500
"335",100,1000,0.4,12.8576566418633,0.49,1,10.0779,13.6172,17.9231,1.00110857364819,15000,5000,20,500
"336",100,1000,0.4,48.8501180033199,0.34,0.96,37.1407,53.78075,73.5369,0.999980324610688,15000,5000,20,500
"337",100,1000,0.4,43.2419646205381,0.4,0.95,30.858,42.73925,57.1795,1.00019338811084,15000,5000,20,500
"338",100,1000,0.4,251.042622607201,0.28,0.83,108.685,164.161,231.15,0.999870894915693,15000,5000,20,500
"339",100,1000,0.4,82.1135888365097,0.4,0.85,67.1777,94.00855,125.44,0.999501278249106,15000,5000,20,500
"340",100,1000,0.4,95.1121264207177,0.39,0.92,72.8381,102.675,137.436,1.00015227656744,15000,5000,20,500
"341",100,1000,0.4,243.382416097447,0.35,0.84,132.184,184.54,256.019,1.00230275907398,15000,5000,20,500
"342",100,1000,0.4,180.94681444345,0.4,0.87,135.019,191.7645,257.353,1.00571227841691,15000,5000,20,500
"343",100,1000,0.4,186.843483021948,0.27,0.82,81.8535,123.994,180.943,1.00032368291626,15000,5000,20,500
"344",100,1000,0.4,183.801354591269,0.37,0.81,76.5,109.847,149.771,1.00189465827071,15000,5000,20,500
"345",100,1000,0.4,74.4421424623579,0.37,0.94,49.4964,67.26725,92.0051,1.00123679997201,15000,5000,20,500
"346",100,1000,0.4,11.1687857378274,0.43,0.98,8.35019,11.4587,15.0921,1.00029544939045,15000,5000,20,500
"347",100,1000,0.4,188.374401978217,0.28,0.8,86.239,128.683,183.365,1.0001364903499,15000,5000,20,500
"348",100,1000,0.4,171.955320353154,0.33,0.84,85.6919,121.277,171.733,0.999425610056658,15000,5000,20,500
"349",100,1000,0.4,75.0697170314379,0.32,0.82,62.0327,89.78465,125.394,1.00190520035483,15000,5000,20,500
"350",100,1000,0.4,155.825028126128,0.34,0.88,107.001,155.4815,217.338,1.00049220349158,15000,5000,20,500
"351",100,1000,0.4,265.145430532284,0.25,0.69,138.509,209.788,302.559,1.00061732264183,15000,5000,20,500
"352",100,1000,0.4,82.3724640510045,0.39,0.93,74.5223,100.5445,137.101,1.00115303718956,15000,5000,20,500
"353",100,1000,0.4,135.182771282271,0.29,0.86,67.7891,100.6755,142.081,1.00250556428894,15000,5000,20,500
"354",100,1000,0.4,16.4845694950782,0.34,0.99,11.3355,16.3344,22.5551,0.999547673927072,15000,5000,20,500
"355",100,1000,0.4,270.626547620632,0.34,0.77,141.611,201.902,275.739,0.999810605725608,15000,5000,20,500
"356",100,1000,0.4,12.9218958108686,0.37,0.99,8.07348,11.53325,15.9249,1.00000410447727,15000,5000,20,500
"357",100,1000,0.4,60.0981597206555,0.37,0.97,41.8345,60.25035,81.7891,1.00277489380534,15000,5000,20,500
"358",100,1000,0.4,13.7085069832392,0.37,1,9.29822,13.41805,17.9987,1.00098339458397,15000,5000,20,500
"359",100,1000,0.4,28.7458393606357,0.4,0.97,14.6323,19.7262,27.3827,0.999129444441519,15000,5000,20,500
"360",100,1000,0.4,227.097835673485,0.27,0.77,122.67,181.091,259.01,0.999830471193239,15000,5000,20,500
"361",100,1000,0.4,197.989698515739,0.26,0.82,94.7209,141.995,202.375,1.001233258806,15000,5000,20,500
"362",100,1000,0.4,86.2244312441908,0.36,0.9,45.7731,65.481,88.9258,1.00175464341048,15000,5000,20,500
"363",100,1000,0.4,213.159552584402,0.39,0.89,153.328,216.079,293.891,1.0030939469157,15000,5000,20,500
"364",100,1000,0.4,210.538611612283,0.31,0.79,111.02,163.7195,234.889,1.00141134138776,15000,5000,20,500
"365",100,1000,0.4,63.1958206370473,0.33,0.94,40.3032,56.38925,79.755,1.00328428849446,15000,5000,20,500
"366",100,1000,0.4,126.438165828586,0.29,0.88,62.2802,91.5018,129.775,0.999460531614565,15000,5000,20,500
"367",100,1000,0.4,219.783362976741,0.36,0.78,89.2827,126.0495,173.184,1.00079482621077,15000,5000,20,500
"368",100,1000,0.4,71.2214601109736,0.27,0.96,45.6826,69.9885,102.592,1.00182708490701,15000,5000,20,500
"369",100,1000,0.4,254.934082699474,0.32,0.81,141.417,212.7485,294.073,1.00068213413784,15000,5000,20,500
"370",100,1000,0.4,139.656114019454,0.36,0.85,105.27,151.129,206.162,1.00076647838614,15000,5000,20,500
"371",100,1000,0.4,233.722395682707,0.33,0.77,109.195,162.2755,222.256,1.00126460225321,15000,5000,20,500
"372",100,1000,0.4,121.75371363759,0.41,0.87,99.4905,133.6485,180.758,0.99998832491136,15000,5000,20,500
"373",100,1000,0.4,229.577611268032,0.32,0.79,109.514,155.5195,217.114,1.00074986000929,15000,5000,20,500
"374",100,1000,0.4,58.3247954072431,0.39,0.93,38.3741,52.68925,72.2045,1.00024765229252,15000,5000,20,500
"375",100,1000,0.4,283.285111193545,0.29,0.71,127.035,185.3225,257.362,1.00287447971118,15000,5000,20,500
"376",100,1000,0.4,75.7847137283534,0.39,0.93,59.734,81.6926,111.487,1.00233857458596,15000,5000,20,500
"377",100,1000,0.4,95.6944535556249,0.36,0.94,72.6938,105.3205,142.683,1.00407890282084,15000,5000,20,500
"378",100,1000,0.4,220.605510526802,0.3,0.72,85.6466,130.3715,180.054,1.0009902283924,15000,5000,20,500
"379",100,1000,0.4,223.207678531762,0.25,0.81,116.013,175.2055,252.905,1.00050428756887,15000,5000,20,500
"380",100,1000,0.4,284.636833632831,0.3,0.81,126.196,191.545,268.912,1.00092700419706,15000,5000,20,500
"381",100,1000,0.4,184.637038593646,0.3,0.78,106.378,164.5365,226.374,1.00223103817585,15000,5000,20,500
"382",100,1000,0.4,213.833215425257,0.31,0.71,115.046,169.833,231.113,0.999519964854851,15000,5000,20,500
"383",100,1000,0.4,274.741040950175,0.34,0.75,134.567,200.4555,274.068,1.00409784522579,15000,5000,20,500
"384",100,1000,0.4,139.204473155551,0.32,0.83,49.7851,70.1306,97.8584,0.99972311349812,15000,5000,20,500
"385",100,1000,0.4,184.875101912767,0.31,0.92,114.585,167.0525,234.34,1.00416290210494,15000,5000,20,500
"386",100,1000,0.4,294.598157766741,0.37,0.75,132.791,181.914,250.943,0.999380091987849,15000,5000,20,500
"387",100,1000,0.4,231.018459319603,0.25,0.71,109.135,177.8235,256.138,0.999432382730917,15000,5000,20,500
"388",100,1000,0.4,287.443581889383,0.28,0.69,159.705,243.481,343.632,1.00127421139002,15000,5000,20,500
"389",100,1000,0.4,95.8428283408284,0.41,0.94,58.5062,80.18235,109.621,1.00437192267212,15000,5000,20,500
"390",100,1000,0.4,55.1139060826972,0.37,0.92,29.6634,41.93485,56.582,0.999765824078272,15000,5000,20,500
"391",100,1000,0.4,295.107146415394,0.34,0.68,114.641,165.7975,226.777,0.999662668298558,15000,5000,20,500
"392",100,1000,0.4,37.7516498370096,0.29,0.95,18.5792,27.756,39.6325,1.00793568771954,15000,5000,20,500
"393",100,1000,0.4,92.1373302908614,0.36,0.95,49.7963,71.731,97.5187,1.00190758094033,15000,5000,20,500
"394",100,1000,0.4,86.1183855729178,0.28,0.92,44.4419,66.1885,94.2075,1.00084444126417,15000,5000,20,500
"395",100,1000,0.4,58.9782327716239,0.38,0.93,47.2431,68.8933,92.9041,1.00237768650464,15000,5000,20,500
"396",100,1000,0.4,153.272472037934,0.34,0.86,81.9052,116.542,161.025,0.999984870073702,15000,5000,20,500
"397",100,1000,0.4,32.0744331879541,0.37,0.95,22.1772,30.2747,41.3026,1.00465860448334,15000,5000,20,500
"398",100,1000,0.4,277.01937912032,0.36,0.76,137.886,195.4105,264.351,1.00287086849434,15000,5000,20,500
"399",100,1000,0.4,200.146055207588,0.26,0.77,95.0009,146.232,209.959,0.999968621310503,15000,5000,20,500
"400",100,1000,0.4,40.8236112911254,0.4,0.93,33.2424,45.8804,61.4726,0.999462978237711,15000,5000,20,500
"401",500,1000,0.4,268.190527991392,0.266,0.756,160.173,191.8075,224.791,1.0001924000213,15000,5000,20,500
"402",500,1000,0.4,152.13065961143,0.32,0.846,107.373,127.629,147.151,1.00002940379969,15000,5000,20,500
"403",500,1000,0.4,199.007101277821,0.298,0.804,129.052,150.1075,177.119,1.00049296159712,15000,5000,20,500
"404",500,1000,0.4,24.2942852759734,0.416,0.982,20.6018,23.9044,26.9329,0.999602639603829,15000,5000,20,500
"405",500,1000,0.4,94.9107471317984,0.344,0.896,72.3133,85.00145,98.3278,1.00196478261617,15000,5000,20,500
"406",500,1000,0.4,53.9973629429005,0.362,0.956,46.6843,54.4808,62.0002,1.0011993516102,15000,5000,20,500
"407",500,1000,0.4,26.3771585817449,0.406,0.96,21.1867,24.25725,27.8833,0.99961945934087,15000,5000,20,500
"408",500,1000,0.4,250.350767208729,0.312,0.744,157.507,183.502,212.084,1.00057882966022,15000,5000,20,500
"409",500,1000,0.4,266.884893688839,0.314,0.744,124.469,148.5985,171.958,1.00082487151157,15000,5000,20,500
"410",500,1000,0.4,162.307238508947,0.324,0.836,114.183,133.537,155.172,1.00287097490765,15000,5000,20,500
"411",500,1000,0.4,193.101556133479,0.314,0.82,120.699,145.3105,167.568,1.00443461585774,15000,5000,20,500
"412",500,1000,0.4,147.128183369059,0.37,0.862,99.4491,116.073,131.922,0.999768407693337,15000,5000,20,500
"413",500,1000,0.4,100.867297013756,0.35,0.892,80.3894,93.2461,106.945,0.999882747764043,15000,5000,20,500
"414",500,1000,0.4,228.289355558809,0.288,0.814,154.483,182.4885,214.66,1.00243084538665,15000,5000,20,500
"415",500,1000,0.4,45.6593649601564,0.374,0.948,35.0024,40.44045,46.8121,1.0021632134505,15000,5000,20,500
"416",500,1000,0.4,278.478665910661,0.278,0.726,149.458,179.757,211.848,1.00063664429349,15000,5000,20,500
"417",500,1000,0.4,194.354319826234,0.35,0.846,130.363,152.37,175.088,1.00088043190753,15000,5000,20,500
"418",500,1000,0.4,14.9915309040807,0.39,0.984,13.3294,15.4392,17.5925,1.00340435121372,15000,5000,20,500
"419",500,1000,0.4,262.808613872621,0.322,0.756,154.062,178.603,208.259,1.00317650303418,15000,5000,20,500
"420",500,1000,0.4,52.0318732131273,0.4,0.944,46.5874,53.5992,61.1377,1.00575649548301,15000,5000,20,500
"421",500,1000,0.4,167.206599419005,0.332,0.85,104.254,122.2335,142.112,1.0020996303482,15000,5000,20,500
"422",500,1000,0.4,163.973155890126,0.322,0.844,136.433,158.022,185.326,0.999841214518606,15000,5000,20,500
"423",500,1000,0.4,41.8054457381368,0.382,0.97,34.595,40.19375,45.7053,1.00352815427398,15000,5000,20,500
"424",500,1000,0.4,196.050302840304,0.344,0.81,108.396,127.92,146.822,0.99967041257955,15000,5000,20,500
"425",500,1000,0.4,114.852622242179,0.36,0.904,84.7402,98.08575,113.127,1.00120260499421,15000,5000,20,500
"426",500,1000,0.4,210.793539488222,0.332,0.81,124.606,145.1755,168.619,1.00120838485933,15000,5000,20,500
"427",500,1000,0.4,234.559993699659,0.314,0.802,130.105,151.197,174.7,1.00000562431488,15000,5000,20,500
"428",500,1000,0.4,273.288855196442,0.282,0.728,156.127,185.6225,217.668,1.00039039764039,15000,5000,20,500
"429",500,1000,0.4,171.192701985128,0.33,0.82,117.682,137.889,159.208,0.999783389858919,15000,5000,20,500
"430",500,1000,0.4,200.087492114399,0.334,0.816,147.418,170.214,197.968,1.00413101545327,15000,5000,20,500
"431",500,1000,0.4,33.2301057619043,0.378,0.97,26.8579,30.8465,35.3609,0.999956659901143,15000,5000,20,500
"432",500,1000,0.4,25.9525879891589,0.38,0.97,20.5049,23.8552,27.4688,1.00112358084117,15000,5000,20,500
"433",500,1000,0.4,271.290569086559,0.308,0.724,176.214,207.045,242.255,1.00222513490592,15000,5000,20,500
"434",500,1000,0.4,20.1526047289371,0.43,0.974,15.8754,18.233,20.4929,0.999798650934331,15000,5000,20,500
"435",500,1000,0.4,36.8690832471475,0.388,0.96,32.403,36.8269,42.424,1.00014959496486,15000,5000,20,500
"436",500,1000,0.4,86.4862037799321,0.39,0.898,66.9743,77.4045,88.5052,0.999462633341043,15000,5000,20,500
"437",500,1000,0.4,48.6026671878062,0.422,0.962,41.1403,47.38345,54.0244,1.00293882409976,15000,5000,20,500
"438",500,1000,0.4,62.3354624095373,0.372,0.916,54.9955,63.4879,72.9671,1.00082043353305,15000,5000,20,500
"439",500,1000,0.4,209.459600362461,0.334,0.8,127.254,150.2005,172.664,1.00186498213098,15000,5000,20,500
"440",500,1000,0.4,281.745258278679,0.286,0.714,142.616,166.388,195.601,1.00222947833967,15000,5000,20,500
"441",500,1000,0.4,65.1074411231093,0.394,0.948,58.1971,67.1142,76.2291,1.00587638308375,15000,5000,20,500
"442",500,1000,0.4,121.729811243713,0.336,0.874,98.417,114.834,133.375,0.999657205044208,15000,5000,20,500
"443",500,1000,0.4,94.438825356774,0.336,0.912,76.2491,88.61135,102.919,0.999773774154611,15000,5000,20,500
"444",500,1000,0.4,64.0113797690719,0.388,0.93,55.4268,64.20475,73.8812,1.00259737833554,15000,5000,20,500
"445",500,1000,0.4,21.0792519920506,0.392,0.978,16.4378,18.935,21.6009,1.00116757505521,15000,5000,20,500
"446",500,1000,0.4,271.03860740317,0.29,0.748,183.346,216.542,251.104,1.00157128308176,15000,5000,20,500
"447",500,1000,0.4,222.402384465095,0.346,0.786,137.568,160.681,185.634,1.00280669530467,15000,5000,20,500
"448",500,1000,0.4,206.317043188028,0.318,0.802,147.947,174.0035,201.257,1.00289738106471,15000,5000,20,500
"449",500,1000,0.4,108.091773078777,0.33,0.888,86.0144,99.3236,115.704,0.999907957704345,15000,5000,20,500
"450",500,1000,0.4,30.5816423986107,0.394,0.962,27.6514,31.77725,36.3109,1.00212229065622,15000,5000,20,500
"451",500,1000,0.4,165.472326593008,0.322,0.818,124.74,148.977,171.175,0.999581998263223,15000,5000,20,500
"452",500,1000,0.4,212.425723839551,0.336,0.82,143.16,166.6195,192.481,0.999114371576936,15000,5000,20,500
"453",500,1000,0.4,110.022995350882,0.334,0.896,76.0735,87.846,101.715,1.00181737866675,15000,5000,20,500
"454",500,1000,0.4,265.197822216433,0.294,0.754,133.612,158.987,184.939,1.00054773906922,15000,5000,20,500
"455",500,1000,0.4,254.139185498934,0.29,0.778,159.483,194.0965,224.562,1.00133298513852,15000,5000,20,500
"456",500,1000,0.4,57.3865265841596,0.372,0.952,49.6278,57.57185,65.715,1.00542713282735,15000,5000,20,500
"457",500,1000,0.4,202.478908323683,0.334,0.8,124.611,145.4915,169.629,1.0016624515601,15000,5000,20,500
"458",500,1000,0.4,263.569362114649,0.294,0.748,138.733,163.3665,190.618,1.00414845715079,15000,5000,20,500
"459",500,1000,0.4,164.392606306355,0.358,0.858,127.379,148.1625,172.299,1.00247209129425,15000,5000,20,500
"460",500,1000,0.4,100.997925486881,0.382,0.904,73.36,85.07295,97.6729,0.999745553890309,15000,5000,20,500
"461",500,1000,0.4,262.152713616379,0.264,0.732,148.261,178.1185,210.433,1.00058712573615,15000,5000,20,500
"462",500,1000,0.4,263.634780806024,0.288,0.734,169.988,197.11,232.036,0.999883955746343,15000,5000,20,500
"463",500,1000,0.4,130.319323246367,0.358,0.886,97.8243,116.312,132.067,0.999597836978983,15000,5000,20,500
"464",500,1000,0.4,20.2131352457218,0.392,0.984,21.0213,24.09025,27.8382,1.00199773528166,15000,5000,20,500
"465",500,1000,0.4,117.571844591293,0.356,0.888,88.6953,103.13,119.266,1.0012938600201,15000,5000,20,500
"466",500,1000,0.4,269.123196159489,0.278,0.752,174.238,206.488,242.778,1.00013639481433,15000,5000,20,500
"467",500,1000,0.4,205.535886893049,0.326,0.79,117.231,135.869,159.489,1.00209546749647,15000,5000,20,500
"468",500,1000,0.4,187.148837791756,0.334,0.81,133.941,155.9325,180.813,1.00005519717577,15000,5000,20,500
