"","N","LEN","DELTA","PHI","SIGMA.PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","R_hat_delta","MCMCiter","Burn_in","N_thin","N_sample"
"1020",1000,500,200,0.4,1,0.23,0.6,160.503,213.369,285.839,1.00183763452577,15000,5000,20,500
"1021",1000,500,200,0.4,1,0.261,0.656,143.132,183.66,230.164,1.00540541159605,15000,5000,20,500
"1022",1000,500,200,0.4,1,0.244,0.609,138.993,173.164,223.814,1.00108436119715,15000,5000,20,500
"1023",1000,500,200,0.4,1,0.237,0.619,121.713,151.711,191.279,1.00013524929456,15000,5000,20,500
"1024",1000,500,200,0.4,1,0.246,0.627,128.988,166.0705,209.696,1.00242990791879,15000,5000,20,500
"1025",1000,500,200,0.4,1,0.264,0.62,153.508,201.1495,259.696,0.99947070628905,15000,5000,20,500
"1026",1000,500,200,0.4,1,0.272,0.655,131.664,166.554,210.768,1.00798874075895,15000,5000,20,500
"1027",1000,500,200,0.4,1,0.246,0.622,173.683,233.855,324.105,1.00102010213231,15000,5000,20,500
"1028",1000,500,200,0.4,1,0.277,0.647,165.607,229.709,302.942,1.00228481288801,15000,5000,20,500
"1029",1000,500,200,0.4,1,0.275,0.648,170.04,250.2395,336.588,1.00112583572234,15000,5000,20,500
"1030",1000,500,200,0.4,1,0.274,0.628,173.127,233.487,317.741,1.00612224022071,15000,5000,20,500
"1031",1000,500,200,0.4,1,0.274,0.64,140.374,177.9135,226.003,0.99940248768071,15000,5000,20,500
"1032",1000,500,200,0.4,1,0.265,0.638,150.309,194.1115,248.141,1.00184217764929,15000,5000,20,500
"1033",1000,500,200,0.4,1,0.248,0.632,145.316,186.3745,239.295,1.00054522792754,15000,5000,20,500
"1034",1000,500,200,0.4,1,0.279,0.649,139.038,171.8185,218.293,1.00235572133395,15000,5000,20,500
"1035",1000,500,200,0.4,1,0.294,0.649,138.786,173.4355,215.809,1.00018245762165,15000,5000,20,500
"1036",1000,500,200,0.4,1,0.246,0.62,161.759,215.0215,287.202,1.0028051833458,15000,5000,20,500
"1037",1000,500,200,0.4,1,0.276,0.633,165.284,219.4935,286.576,1.00403766472284,15000,5000,20,500
"1038",1000,500,200,0.4,1,0.241,0.616,134.841,176.061,226.175,1.00207648315404,15000,5000,20,500
"1039",1000,500,200,0.4,1,0.269,0.622,152.584,197.772,255.59,1.00102464273935,15000,5000,20,500
"1040",1000,500,200,0.4,1,0.247,0.616,142.535,187.783,249.387,1.00007369921476,15000,5000,20,500
"1041",1000,500,200,0.4,1,0.261,0.635,142.254,186.8175,237.383,1.00123062511245,15000,5000,20,500
"1042",1000,500,200,0.4,1,0.246,0.631,149.545,203.7825,266.917,1.00000696723949,15000,5000,20,500
"1043",1000,500,200,0.4,1,0.263,0.606,146.386,188.091,240.55,1.00079922332085,15000,5000,20,500
"1044",1000,500,200,0.4,1,0.291,0.641,165.608,218.5495,290.349,1.0017064606355,15000,5000,20,500
"1045",1000,500,200,0.4,1,0.267,0.642,182.542,236.311,321.331,1.00141875209966,15000,5000,20,500
"1046",1000,500,200,0.4,1,0.259,0.63,183.905,249.4495,346.204,1.00104077797594,15000,5000,20,500
"1047",1000,500,200,0.4,1,0.245,0.615,200.883,289.7735,423.171,1.00156048717565,15000,5000,20,500
"1048",1000,500,200,0.4,1,0.267,0.613,132.281,165.5005,208.622,0.999508571849665,15000,5000,20,500
"1049",1000,500,200,0.4,1,0.277,0.634,151.154,191.4225,243.654,1.00043376306472,15000,5000,20,500
"1050",1000,500,200,0.4,1,0.257,0.624,189.261,279.008,404.123,1.00179887890994,15000,5000,20,500
"1051",100,1000,200,0.4,1,0.39,0.74,176.662,354.1325,945.445,1.00026707036443,15000,5000,20,500
"1052",100,1000,200,0.4,1,0.29,0.76,137.484,271.876,563.694,1.00365636047368,15000,5000,20,500
"1053",100,1000,200,0.4,1,0.32,0.75,133.534,251.0715,501.364,1.00421448319852,15000,5000,20,500
"1054",100,1000,200,0.4,1,0.25,0.79,86.7269,150.066,252.215,1.01117788387711,15000,5000,20,500
"1055",100,1000,200,0.4,1,0.39,0.78,158.112,291.9665,566.103,1.00425859528358,15000,5000,20,500
"1056",100,1000,200,0.4,1,0.39,0.82,161.637,301.5855,561.602,1.00155631810599,15000,5000,20,500
"1057",100,1000,200,0.4,1,0.39,0.81,119.345,197.4355,313.58,0.999197496866075,15000,5000,20,500
"1058",100,1000,200,0.4,1,0.23,0.74,98.4521,172.269,318.066,1.00048577075186,15000,5000,20,500
"1059",100,1000,200,0.4,1,0.35,0.76,124.355,203.3675,330.429,1.00441106347203,15000,5000,20,500
"1060",100,1000,200,0.4,1,0.36,0.79,158.339,320.676,703.401,1.00210066435837,15000,5000,20,500
"1061",100,1000,200,0.4,1,0.33,0.81,117.894,201.7765,340.65,1.00044488391667,15000,5000,20,500
"1062",100,1000,200,0.4,1,0.35,0.85,115.734,190.6855,313.757,1.00006314732601,15000,5000,20,500
"1063",100,1000,200,0.4,1,0.36,0.82,105.629,172.673,267.52,1.0040509345927,15000,5000,20,500
"1064",100,1000,200,0.4,1,0.31,0.77,143.293,284.07,597.379,1.00497952777601,15000,5000,20,500
"1065",100,1000,200,0.4,1,0.25,0.74,78.6051,130.429,212.764,0.999815384864985,15000,5000,20,500
"1066",100,1000,200,0.4,1,0.31,0.86,118.893,210.227,371.172,1.0012623630637,15000,5000,20,500
"1067",100,1000,200,0.4,1,0.36,0.82,113.841,181.6055,299.919,1.0037199874502,15000,5000,20,500
"1068",100,1000,200,0.4,1,0.34,0.82,116.621,195.7535,324.958,1.00190107487405,15000,5000,20,500
"1069",100,1000,200,0.4,1,0.35,0.84,98.2285,155.622,232.55,1.00121630090001,15000,5000,20,500
"1070",100,1000,200,0.4,1,0.35,0.83,93.5242,145.855,221.259,1.00015446593778,15000,5000,20,500
"1071",100,1000,200,0.4,1,0.38,0.81,137.677,231.2305,409.657,1.00264209885408,15000,5000,20,500
"1072",100,1000,200,0.4,1,0.34,0.81,133.97,224.68,394.917,1.0069606329509,15000,5000,20,500
"1073",100,1000,200,0.4,1,0.3,0.8,88.7135,143.904,232.317,1.00091008679429,15000,5000,20,500
"1074",100,1000,200,0.4,1,0.35,0.77,115.208,178.535,292.802,0.999832801654427,15000,5000,20,500
"1075",100,1000,200,0.4,1,0.29,0.79,119.332,203.7275,348.045,1.00146542958002,15000,5000,20,500
"1076",100,1000,200,0.4,1,0.26,0.75,111.493,197.7955,354.065,1.00118486225701,15000,5000,20,500
"1077",100,1000,200,0.4,1,0.41,0.82,120.256,203.7885,324.004,1.00043963545101,15000,5000,20,500
"1078",100,1000,200,0.4,1,0.32,0.85,155.335,319.9635,748.489,1.00711249391885,15000,5000,20,500
"1079",100,1000,200,0.4,1,0.34,0.83,108.659,172.633,272.523,1.000638529083,15000,5000,20,500
"1080",100,1000,200,0.4,1,0.26,0.7,103.879,208.4065,378.655,1.00522159176919,15000,5000,20,500
"1081",100,1000,200,0.4,1,0.3,0.81,95.482,160.9265,247.647,1.00285415816833,15000,5000,20,500
"1082",100,1000,200,0.4,1,0.33,0.75,146.695,254.441,462.037,1.00236373115825,15000,5000,20,500
"1083",100,1000,200,0.4,1,0.27,0.8,126.409,288.631,703.653,1.00460592809895,15000,5000,20,500
"1084",100,1000,200,0.4,1,0.4,0.8,125.24,203.3085,316.018,1.00132001868631,15000,5000,20,500
"1085",100,1000,200,0.4,1,0.39,0.84,112.587,174.107,266.836,1.00081433510729,15000,5000,20,500
"1086",100,1000,200,0.4,1,0.39,0.82,116.791,186.8855,293.418,1.00150926618052,15000,5000,20,500
"1087",100,1000,200,0.4,1,0.32,0.77,116.1,187.404,300.344,0.999367315526188,15000,5000,20,500
"1088",100,1000,200,0.4,1,0.41,0.85,100.587,155.5495,226.888,1.00020957181504,15000,5000,20,500
"1089",100,1000,200,0.4,1,0.28,0.78,113.757,193.272,348.134,1.00768826102893,15000,5000,20,500
"1090",100,1000,200,0.4,1,0.38,0.85,94.0639,156.977,234.882,0.999793058382266,15000,5000,20,500
"1091",100,1000,200,0.4,1,0.31,0.75,115.062,188.3105,309.175,1.00036704568047,15000,5000,20,500
"1092",100,1000,200,0.4,1,0.33,0.77,138.098,244.7685,449.122,1.00142093489008,15000,5000,20,500
"1093",100,1000,200,0.4,1,0.31,0.74,114.711,203.89,363.153,0.999750813582653,15000,5000,20,500
"1094",100,1000,200,0.4,1,0.3,0.81,113.434,206.8845,367.515,1.00140696469404,15000,5000,20,500
"1095",100,1000,200,0.4,1,0.46,0.89,88.952,128.6065,183.921,0.999471202064122,15000,5000,20,500
"1096",100,1000,200,0.4,1,0.29,0.81,122.422,230.379,391.478,1.00045721097534,15000,5000,20,500
"1097",100,1000,200,0.4,1,0.27,0.74,100.595,164.5625,294.713,1.00060683586122,15000,5000,20,500
"1098",100,1000,200,0.4,1,0.32,0.79,126.96,205.4275,361.759,1.00082630626172,15000,5000,20,500
"1099",100,1000,200,0.4,1,0.36,0.82,157.098,272.5165,539.157,1.00157770329287,15000,5000,20,500
"1100",100,1000,200,0.4,1,0.35,0.82,127.589,252.2305,445.325,1.00402597687447,15000,5000,20,500
"1101",500,1000,200,0.4,1,0.306,0.808,148.893,182.0165,226.807,1.00128898082936,15000,5000,20,500
"1102",500,1000,200,0.4,1,0.356,0.818,159.944,195.927,241.102,1.00041602044678,15000,5000,20,500
"1103",500,1000,200,0.4,1,0.344,0.776,142.494,175.8425,213.324,1.00024009077247,15000,5000,20,500
"1104",500,1000,200,0.4,1,0.308,0.792,171.793,214.9595,271.768,1.00027266504848,15000,5000,20,500
"1105",500,1000,200,0.4,1,0.3,0.79,181.402,234.7545,297.927,1.00199548115194,15000,5000,20,500
"1106",500,1000,200,0.4,1,0.33,0.792,174.663,214.549,267.858,1.00049414340114,15000,5000,20,500
"1107",500,1000,200,0.4,1,0.36,0.802,176.708,227.9495,278.528,1.00062686320688,15000,5000,20,500
"1108",500,1000,200,0.4,1,0.326,0.832,150.92,186.7535,229.523,0.999930856546669,15000,5000,20,500
"1109",500,1000,200,0.4,1,0.318,0.79,146.16,182.372,223.384,0.999959242929061,15000,5000,20,500
"1110",500,1000,200,0.4,1,0.328,0.774,132.743,163.0065,198.296,1.00108696854562,15000,5000,20,500
"1111",500,1000,200,0.4,1,0.356,0.798,136.738,164.386,199.806,1.00467121319851,15000,5000,20,500
"1112",500,1000,200,0.4,1,0.328,0.806,142.237,172.958,212.209,1.00425455031045,15000,5000,20,500
"1113",500,1000,200,0.4,1,0.328,0.796,171.536,217.9495,276.975,1.00176485512585,15000,5000,20,500
"1114",500,1000,200,0.4,1,0.308,0.776,155.811,195.9965,241.742,1.00209505037411,15000,5000,20,500
"1115",500,1000,200,0.4,1,0.304,0.806,168.168,209.003,259.96,1.00084108724313,15000,5000,20,500
"1116",500,1000,200,0.4,1,0.344,0.784,161.06,196.8715,239.967,1.00022100415845,15000,5000,20,500
"1117",500,1000,200,0.4,1,0.336,0.818,174.266,217.3515,266.857,1.00037417140833,15000,5000,20,500
"1118",500,1000,200,0.4,1,0.302,0.804,198.831,253.273,328.865,1.00164137109427,15000,5000,20,500
"1119",500,1000,200,0.4,1,0.322,0.804,169.349,211.966,266.355,1.00816778171266,15000,5000,20,500
"1120",500,1000,200,0.4,1,0.32,0.83,157.895,199.3695,243.917,1.00057125835093,15000,5000,20,500
"1121",500,1000,200,0.4,1,0.292,0.79,124.43,152.5805,191.73,1.00266038753853,15000,5000,20,500
"1122",500,1000,200,0.4,1,0.34,0.768,157.643,199.2325,241.676,1.00277985490035,15000,5000,20,500
"1123",500,1000,200,0.4,1,0.324,0.812,168.69,210.0245,262.769,1.00232855481347,15000,5000,20,500
"1124",500,1000,200,0.4,1,0.352,0.822,169.275,208.3125,257.687,0.999626117779715,15000,5000,20,500
"1125",500,1000,200,0.4,1,0.386,0.798,160.07,201.117,241.332,1.00241645007087,15000,5000,20,500
"1126",500,1000,200,0.4,1,0.346,0.82,162.787,207.1325,255.687,1.00207924754105,15000,5000,20,500
"1127",500,1000,200,0.4,1,0.32,0.802,178.269,220.243,280.485,1.00530064706511,15000,5000,20,500
"1128",500,1000,200,0.4,1,0.352,0.818,138.606,168.9575,202.732,1.00116216696325,15000,5000,20,500
"1129",500,1000,200,0.4,1,0.324,0.792,170.268,209.883,264.948,1.00528260222279,15000,5000,20,500
"1130",500,1000,200,0.4,1,0.306,0.832,141.633,175.759,214.124,1.00101548960882,15000,5000,20,500
"1131",500,1000,200,0.4,1,0.322,0.79,135.568,170.379,206.292,1.00179142671579,15000,5000,20,500
"1132",500,1000,200,0.4,1,0.37,0.814,164.671,202.976,246.227,0.99996470570265,15000,5000,20,500
"1133",500,1000,200,0.4,1,0.3,0.786,162.253,205.6695,256.652,1.00071952331445,15000,5000,20,500
"1134",500,1000,200,0.4,1,0.32,0.786,175.34,226.9315,283.238,0.999159521805611,15000,5000,20,500
"1135",500,1000,200,0.4,1,0.358,0.83,168.943,205.0825,253.488,1.00062351437386,15000,5000,20,500
"1136",500,1000,200,0.4,1,0.308,0.81,163.004,208.2175,258.849,1.00290560283531,15000,5000,20,500
"1137",500,1000,200,0.4,1,0.34,0.792,161.641,199.187,248.569,1.00340650984378,15000,5000,20,500
"1138",500,1000,200,0.4,1,0.324,0.818,147.221,181.847,225.68,1.00265441202274,15000,5000,20,500
"1139",500,1000,200,0.4,1,0.316,0.78,151.47,189.382,232.078,0.999622899599729,15000,5000,20,500
"1140",500,1000,200,0.4,1,0.34,0.784,164.874,199.0285,249.532,1.00058872480196,15000,5000,20,500
"1141",500,1000,200,0.4,1,0.332,0.82,174.698,216.952,275.248,1.00117684814523,15000,5000,20,500
"1142",500,1000,200,0.4,1,0.336,0.788,181.953,224.8355,281.903,1.00073296779813,15000,5000,20,500
"1143",500,1000,200,0.4,1,0.336,0.812,157.76,191.771,236.881,1.00374801666705,15000,5000,20,500
"1144",500,1000,200,0.4,1,0.298,0.78,167.053,210.6905,265.484,0.999985488862933,15000,5000,20,500
"1145",500,1000,200,0.4,1,0.32,0.812,164.858,210.3985,262.952,1.00118356670224,15000,5000,20,500
"1146",500,1000,200,0.4,1,0.334,0.77,138.603,171.731,208.46,1.00068751710843,15000,5000,20,500
"1147",500,1000,200,0.4,1,0.378,0.834,158.179,190.8065,231.726,1.00066671437292,15000,5000,20,500
"1148",500,1000,200,0.4,1,0.344,0.798,153.818,185.118,227.194,1.00451497095522,15000,5000,20,500
"1149",500,1000,200,0.4,1,0.322,0.798,154.09,196.4425,240.048,0.999898006910375,15000,5000,20,500
"1150",500,1000,200,0.4,1,0.31,0.804,157.653,192.9945,241.938,1.00078004722642,15000,5000,20,500
"1151",1000,1000,200,0.4,1,0.345,0.816,178.516,206.2355,239.945,1.0013376666889,15000,5000,20,500
"1152",1000,1000,200,0.4,1,0.326,0.792,181.874,212.9755,248.353,1.00142702142042,15000,5000,20,500
"1153",1000,1000,200,0.4,1,0.347,0.812,160.564,183.6835,211.67,0.999894138984493,15000,5000,20,500
"1154",1000,1000,200,0.4,1,0.346,0.79,185.91,216.273,250.307,0.999526695193067,15000,5000,20,500
"1155",1000,1000,200,0.4,1,0.354,0.793,194.847,229.3955,266.825,0.99998634040787,15000,5000,20,500
"1156",1000,1000,200,0.4,1,0.334,0.806,176.442,206.5755,240.349,0.999537509191105,15000,5000,20,500
"1157",1000,1000,200,0.4,1,0.36,0.811,168.174,193.4075,223.864,0.999420168620205,15000,5000,20,500
"1158",1000,1000,200,0.4,1,0.344,0.805,163.245,187.2135,218.156,1.00109300703513,15000,5000,20,500
"1159",1000,1000,200,0.4,1,0.335,0.817,158.932,181.512,211.634,1.00343068118218,15000,5000,20,500
"1160",1000,1000,200,0.4,1,0.309,0.778,175.531,206.292,238.369,1.00088843483052,15000,5000,20,500
"1161",1000,1000,200,0.4,1,0.327,0.809,182.019,213.0435,252.278,1.00221776282491,15000,5000,20,500
"1162",1000,1000,200,0.4,1,0.317,0.784,173.389,201.321,235.322,1.00645663220509,15000,5000,20,500
"1163",1000,1000,200,0.4,1,0.327,0.798,172.127,200.3415,232.275,1.00297212002227,15000,5000,20,500
"1164",1000,1000,200,0.4,1,0.315,0.82,187.552,222.61,259.013,0.999660875479866,15000,5000,20,500
"1165",1000,1000,200,0.4,1,0.343,0.797,180.664,210.6875,246.672,1.00695033698592,15000,5000,20,500
"1166",1000,1000,200,0.4,1,0.323,0.817,181.456,214.4745,250.898,1.00099756861838,15000,5000,20,500
"1167",1000,1000,200,0.4,1,0.333,0.815,172.369,197.3705,231.57,1.004230880006,15000,5000,20,500
"1168",1000,1000,200,0.4,1,0.353,0.794,178.538,208.7235,241.973,1.00157237406309,15000,5000,20,500
"1169",1000,1000,200,0.4,1,0.344,0.812,200.404,233.444,272.77,1.00217019323541,15000,5000,20,500
"1170",1000,1000,200,0.4,1,0.34,0.772,170.518,196.7335,231.285,1.00108067677775,15000,5000,20,500
"1171",1000,1000,200,0.4,1,0.32,0.803,163.248,192.082,222.783,1.00029992841926,15000,5000,20,500
"1172",1000,1000,200,0.4,1,0.321,0.807,152.372,179.3335,207.107,0.999729135604023,15000,5000,20,500
"1173",1000,1000,200,0.4,1,0.343,0.801,170.781,199.242,229.755,1.00006769000594,15000,5000,20,500
"1174",1000,1000,200,0.4,1,0.352,0.796,166.458,190.5755,219.266,1.00408274845225,15000,5000,20,500
"1175",1000,1000,200,0.4,1,0.326,0.792,160.229,186.244,215.563,0.999324166175877,15000,5000,20,500
"1176",1000,1000,200,0.4,1,0.347,0.808,182.623,212.6285,246.94,1.00510253153625,15000,5000,20,500
"1177",1000,1000,200,0.4,1,0.342,0.785,170.393,198.93,229.895,1.00031035846798,15000,5000,20,500
"1178",1000,1000,200,0.4,1,0.323,0.79,172.613,201.9895,233.655,0.999317088936938,15000,5000,20,500
"1179",1000,1000,200,0.4,1,0.34,0.808,175.253,205.455,237.688,0.999562035630071,15000,5000,20,500
"1180",1000,1000,200,0.4,1,0.329,0.797,208.276,243.8415,291.39,1.00168122895022,15000,5000,20,500
"1181",1000,1000,200,0.4,1,0.333,0.797,176.166,206.5395,240.707,1.00495854342356,15000,5000,20,500
"1182",1000,1000,200,0.4,1,0.337,0.806,180.692,211.484,244.947,1.00058616933167,15000,5000,20,500
"1183",1000,1000,200,0.4,1,0.321,0.817,183.529,221.877,257.462,1.00004447799509,15000,5000,20,500
"1184",1000,1000,200,0.4,1,0.312,0.797,175.603,208.653,242.89,1.00131476907626,15000,5000,20,500
"1185",1000,1000,200,0.4,1,0.303,0.793,179.882,212.3785,248.618,1.00095237520062,15000,5000,20,500
"1186",1000,1000,200,0.4,1,0.305,0.8,177.558,212.6065,248.095,1.00003445769237,15000,5000,20,500
"1187",1000,1000,200,0.4,1,0.36,0.813,176.522,204.514,235.34,0.999868620935045,15000,5000,20,500
"1188",1000,1000,200,0.4,1,0.33,0.816,159.404,184.975,215.419,1.0009110243608,15000,5000,20,500
"1189",1000,1000,200,0.4,1,0.334,0.779,180.366,208.444,246.036,1.00175132923343,15000,5000,20,500
"1190",1000,1000,200,0.4,1,0.323,0.78,171.579,202.008,233.527,1.00702645017013,15000,5000,20,500
"1191",1000,1000,200,0.4,1,0.316,0.791,174.002,203.9025,236.704,1.0025404461518,15000,5000,20,500
"1192",1000,1000,200,0.4,1,0.336,0.815,182.443,216.1285,249.448,1.00455863027725,15000,5000,20,500
"1193",1000,1000,200,0.4,1,0.327,0.806,178.163,207.7805,242.606,0.999873129375616,15000,5000,20,500
"1194",1000,1000,200,0.4,1,0.362,0.811,188.594,216.823,253.938,1.00182139419414,15000,5000,20,500
"1195",1000,1000,200,0.4,1,0.326,0.812,175.239,207.139,239.809,0.999995949391952,15000,5000,20,500
"1196",1000,1000,200,0.4,1,0.325,0.791,168.511,193.2595,228.154,1.00585370028517,15000,5000,20,500
"1197",1000,1000,200,0.4,1,0.327,0.81,144.644,167.5585,193.786,0.999973022943568,15000,5000,20,500
"1198",1000,1000,200,0.4,1,0.299,0.776,178.554,210.8735,247.477,1.00073911146479,15000,5000,20,500
"1199",1000,1000,200,0.4,1,0.319,0.789,177.251,211.096,247.589,1.00041372391855,15000,5000,20,500
"1200",1000,1000,200,0.4,1,0.343,0.803,165.145,191.475,220.881,1.00286352417709,15000,5000,20,500
"1201",100,500,250,0.4,1,0.18,0.62,54.1288,184.2505,1756.34,0.9998020136316,15000,5000,20,500
"1202",100,500,250,0.4,1,0.3,0.58,81.7309,182.163,581.434,1.00030075999155,15000,5000,20,500
"1203",100,500,250,0.4,1,0.23,0.55,94.1603,341.266,6930.33,1.00066483711232,15000,5000,20,500
"1204",100,500,250,0.4,1,0.16,0.53,70.7563,475.41,11647,1.00205968629118,15000,5000,20,500
"1205",100,500,250,0.4,1,0.25,0.58,69.4186,154.5585,401.604,1.00114845739375,15000,5000,20,500
"1206",100,500,250,0.4,1,0.25,0.51,100.067,381.145,9123.35,0.999746032791057,15000,5000,20,500
"1207",100,500,250,0.4,1,0.24,0.58,93.3183,446.997,10201.1,0.999934997997589,15000,5000,20,500
"1208",100,500,250,0.4,1,0.2,0.58,104.182,652.6035,13067.9,1.0078668682837,15000,5000,20,500
"1209",100,500,250,0.4,1,0.3,0.6,154.587,1087.295,15329.1,1.00042863840325,15000,5000,20,500
"1210",100,500,250,0.4,1,0.23,0.62,146.233,1939.86,16505.1,0.999942731138184,15000,5000,20,500
"1211",100,500,250,0.4,1,0.23,0.6,92.2235,1288.6,15831.7,1.00038851056724,15000,5000,20,500
"1212",100,500,250,0.4,1,0.21,0.54,55.2145,146.7745,607.81,1.0049986621249,15000,5000,20,500
"1213",100,500,250,0.4,1,0.27,0.53,82.3373,365.3395,7636.43,1.00061789073112,15000,5000,20,500
"1214",100,500,250,0.4,1,0.17,0.59,103.274,1052.265,15041.9,1.00035811203868,15000,5000,20,500
"1215",100,500,250,0.4,1,0.14,0.48,93.4184,1131.975,15347.2,1.00022858559881,15000,5000,20,500
"1216",100,500,250,0.4,1,0.27,0.59,94.4427,299.4485,4647.96,1.00996067908009,15000,5000,20,500
"1217",100,500,250,0.4,1,0.3,0.61,118.214,646.779,12992.8,1.00657290453413,15000,5000,20,500
"1218",100,500,250,0.4,1,0.2,0.53,103.78,908.853,13581.9,1.00000595701742,15000,5000,20,500
"1219",100,500,250,0.4,1,0.31,0.6,139.127,1394.725,14809.7,1.00134124897756,15000,5000,20,500
"1220",100,500,250,0.4,1,0.27,0.63,101.145,550.3815,11751.3,0.999582898737127,15000,5000,20,500
"1221",100,500,250,0.4,1,0.28,0.63,102.211,320.529,6554.34,0.999506731537844,15000,5000,20,500
"1222",100,500,250,0.4,1,0.21,0.63,107.968,647.8015,13031.5,1.00213996623099,15000,5000,20,500
"1223",100,500,250,0.4,1,0.19,0.48,103.124,643.858,13106.4,1.00041496113264,15000,5000,20,500
"1224",100,500,250,0.4,1,0.21,0.51,77.2281,309.897,6947.92,1.00041666317124,15000,5000,20,500
"1225",100,500,250,0.4,1,0.21,0.53,120.228,966.2415,14576.6,1.00163822426423,15000,5000,20,500
"1226",100,500,250,0.4,1,0.29,0.64,128.573,817.217,13428.2,0.999585749164413,15000,5000,20,500
"1227",100,500,250,0.4,1,0.26,0.48,122.007,723.922,13870.7,1.0001408050919,15000,5000,20,500
"1228",100,500,250,0.4,1,0.3,0.61,153.364,1627.495,16550,0.999168150894899,15000,5000,20,500
"1229",100,500,250,0.4,1,0.25,0.58,67.9731,132.3375,294.552,1.00279435610912,15000,5000,20,500
"1230",100,500,250,0.4,1,0.25,0.59,93.1985,325.33,5372.83,1.00271737932514,15000,5000,20,500
"1231",100,500,250,0.4,1,0.22,0.48,76.9908,297.448,6016.07,1.0041647938955,15000,5000,20,500
"1232",100,500,250,0.4,1,0.26,0.59,126.004,866.4475,15207.9,0.999476959343046,15000,5000,20,500
"1233",100,500,250,0.4,1,0.22,0.55,66.7991,198.547,925.583,1.00325178130745,15000,5000,20,500
"1234",100,500,250,0.4,1,0.29,0.54,104.021,351.2815,6412.74,1.0013736591078,15000,5000,20,500
"1235",100,500,250,0.4,1,0.21,0.53,92.386,366.54,8946.13,1.00233763301454,15000,5000,20,500
"1236",100,500,250,0.4,1,0.23,0.58,81.5793,318.777,6994.44,1.00011703005762,15000,5000,20,500
"1237",100,500,250,0.4,1,0.23,0.55,69,386.5295,9471.67,0.999889274425708,15000,5000,20,500
"1238",100,500,250,0.4,1,0.21,0.56,93.7522,810.959,13107.1,1.0006753549754,15000,5000,20,500
"1239",100,500,250,0.4,1,0.36,0.64,129.578,690.8675,10974.3,0.999773301129544,15000,5000,20,500
"1240",100,500,250,0.4,1,0.17,0.57,71.9535,651.173,12754.9,1.00038343928566,15000,5000,20,500
"1241",100,500,250,0.4,1,0.18,0.43,94.7765,983.895,15677.6,0.99979613700279,15000,5000,20,500
"1242",100,500,250,0.4,1,0.22,0.49,72.5036,207.027,1849.98,1.0025772590858,15000,5000,20,500
"1243",100,500,250,0.4,1,0.13,0.48,99.6423,1898.325,16418.3,0.999717845471291,15000,5000,20,500
"1244",100,500,250,0.4,1,0.26,0.61,96.7872,863.15,14596.9,0.999928357490856,15000,5000,20,500
"1245",100,500,250,0.4,1,0.26,0.6,75.222,243.3245,2304.64,1.00194446079532,15000,5000,20,500
"1246",100,500,250,0.4,1,0.19,0.51,58.546,158.4525,689.154,1.00469874649016,15000,5000,20,500
"1247",100,500,250,0.4,1,0.23,0.58,102.979,812.3855,13323.5,1.00025953721805,15000,5000,20,500
"1248",100,500,250,0.4,1,0.23,0.58,74.9667,356.279,9478,1.00032471613285,15000,5000,20,500
"1249",100,500,250,0.4,1,0.22,0.52,83.2776,350.7875,8911.82,0.999587104439216,15000,5000,20,500
"1250",100,500,250,0.4,1,0.24,0.66,112.206,1495.255,15601.3,1.00155499497401,15000,5000,20,500
"1251",500,500,250,0.4,1,0.222,0.538,143.1,218.1135,337.64,1.0006363039967,15000,5000,20,500
"1252",500,500,250,0.4,1,0.25,0.564,168.575,272.5235,458.294,1.00249163368855,15000,5000,20,500
"1253",500,500,250,0.4,1,0.226,0.568,129.646,205.401,317.406,1.000421258602,15000,5000,20,500
"1254",500,500,250,0.4,1,0.242,0.542,167.507,342.9075,791.764,1.00214015533029,15000,5000,20,500
"1255",500,500,250,0.4,1,0.23,0.57,169.631,431.498,1659.78,1.00329697173978,15000,5000,20,500
"1256",500,500,250,0.4,1,0.246,0.57,146.32,260.086,438.387,1.00378376827286,15000,5000,20,500
"1257",500,500,250,0.4,1,0.252,0.59,174.84,316.648,599.667,1.00090812228437,15000,5000,20,500
"1258",500,500,250,0.4,1,0.234,0.566,127.769,191.242,302.322,1.00380797026118,15000,5000,20,500
"1259",500,500,250,0.4,1,0.22,0.586,158.815,301.842,626.738,1.00322676953946,15000,5000,20,500
"1260",500,500,250,0.4,1,0.204,0.568,146.627,282.676,562.532,0.999797453972121,15000,5000,20,500
"1261",500,500,250,0.4,1,0.22,0.546,145.148,221.154,338.829,1.00033545650609,15000,5000,20,500
"1262",500,500,250,0.4,1,0.25,0.548,171.755,285.5715,499.878,1.00269255814355,15000,5000,20,500
"1263",500,500,250,0.4,1,0.212,0.56,147.916,229.7975,399.801,1.00372288840852,15000,5000,20,500
"1264",500,500,250,0.4,1,0.228,0.592,148.96,229.4175,376.992,1.00093330083595,15000,5000,20,500
"1265",500,500,250,0.4,1,0.232,0.562,173.856,312.09,618.589,1.01145613604844,15000,5000,20,500
"1266",500,500,250,0.4,1,0.27,0.572,137.464,196.417,288.548,1.0010782452387,15000,5000,20,500
"1267",500,500,250,0.4,1,0.246,0.568,179.678,314.874,625.687,1.00083460868253,15000,5000,20,500
"1268",500,500,250,0.4,1,0.248,0.532,165.628,330.9495,649.896,1.00449762123909,15000,5000,20,500
